customer_id,age,customer_segment,product_category,payment_type,average_order_value,discount_percentage,customer_tenure_days,return_rate,purchase_frequency,engagement_score,support_ticket_rate,churn
869,27.0,New,Sports,Net Banking,46336.27,4.8,1361,0.09090909090909091,0.008082292432035268,0.18930041152263374,0.09090909090909091,1
870,39.0,New,Electronics,Debit Card,36266.25,12.25,1438,0.7560975609756098,0.02851182197496523,1.0163934426229508,0.2926829268292683,0
871,56.0,Inactive,Sports,Net Banking,38904.57,49.56,1801,0.96,0.0138811771238201,0.49127906976744184,0.08,0
872,70.0,Regular,Sports,Cash,22533.35,0.58,1399,0.7380952380952381,0.03002144388849178,0.36666666666666664,0.07142857142857142,0
873,50.0,Premium,Furniture,Credit Card,49373.79,23.97,816,1.0,0.04534313725490196,0.5365168539325843,0.08108108108108109,0
874,48.0,Regular,Furniture,Upi,5422.34,3.17,1168,0.0,0.007705479452054794,0.17391304347826086,1.3333333333333333,1
875,70.0,New,Groceries,Credit Card,26185.61,29.24,400,1.0,0.0125,0.09580838323353294,1.2,1
876,56.0,Premium,Furniture,Credit Card,40125.39,6.15,209,0.6896551724137931,0.13875598086124402,2.242424242424242,0.20689655172413793,0
877,53.0,Premium,Electronics,Debit Card,25554.34,18.18,645,0.0,0.012403100775193798,0.15770609318996415,1.625,1
878,20.0,Regular,Sports,Cash,22523.55,28.85,1132,0.6285714285714286,0.030918727915194347,0.22752808988764045,0.45714285714285713,0
879,50.0,Premium,Sports,Cash,12236.47,9.4,765,0.3333333333333333,0.00392156862745098,0.36363636363636365,1.3333333333333333,0
880,35.0,Inactive,Groceries,Credit Card,27717.51,13.03,550,0.6,0.00909090909090909,0.12612612612612611,2.4,1
881,61.0,Premium,Furniture,Upi,3992.62,36.63,1184,0.21428571428571427,0.011824324324324325,0.5507692307692308,1.4285714285714286,0
882,60.0,Inactive,Electronics,Debit Card,41167.61,15.82,188,0.7037037037037037,0.14361702127659576,0.43946188340807174,0.0,0
883,35.0,New,Electronics,Debit Card,27644.25,3.3,329,0.4772727272727273,0.1337386018237082,0.0701219512195122,0.25,0
884,69.0,Regular,Electronics,Net Banking,19169.22,48.44,1521,0.2857142857142857,0.0046022353714661405,0.13917525773195877,0.42857142857142855,1
885,37.0,New,Electronics,Credit Card,17770.56,100.0,379,0.17647058823529413,0.08970976253298153,0.9793103448275862,0.23529411764705882,0
886,38.0,Premium,Groceries,Cash,34051.69,39.44,291,0.625,0.16494845360824742,0.5406360424028268,0.25,0
887,34.0,Inactive,Furniture,Cash,8196.82,6.32,788,0.06521739130434782,0.0583756345177665,0.7525773195876289,0.17391304347826086,0
888,63.0,Inactive,Furniture,Debit Card,35485.94,9.16,906,0.3333333333333333,0.029801324503311258,0.6593406593406593,0.5925925925925926,0
889,51.0,Regular,Sports,Credit Card,47399.01,20.33,1524,0.0,0.003937007874015748,0.14906832298136646,3.3333333333333335,0
890,44.0,Premium,Furniture,Credit Card,4686.96,14.29,1012,1.0,0.003952569169960474,0.011857707509881422,3.25,1
891,49.0,Inactive,Sports,Net Banking,35045.16,20.27,1565,0.7714285714285715,0.022364217252396165,0.1550632911392405,0.0,0
892,40.0,Inactive,Books,Credit Card,34361.87,2.12,183,0.4117647058823529,0.18579234972677597,0.19130434782608696,0.47058823529411764,0
893,41.0,New,Groceries,Net Banking,21424.75,18.95,1772,0.25,0.002257336343115124,0.15104166666666666,2.5,1
894,67.0,Regular,Clothing,Debit Card,15030.48,10.65,1346,0.41935483870967744,0.023031203566121844,0.4506172839506173,0.3870967741935484,0
895,50.0,New,Furniture,Credit Card,3346.09,0.29,40,0.6875,0.8,0.3601694915254237,0.28125,0
896,40.0,New,Groceries,Upi,5516.22,24.6,283,0.0,0.0035335689045936395,3.090909090909091,16.0,0
897,49.0,Premium,Books,Credit Card,12881.67,23.53,1128,0.627906976744186,0.038120567375886524,0.4010416666666667,0.2558139534883721,0
898,69.0,Premium,Groceries,Upi,42048.19,8.09,1812,0.0,0.023730684326710817,1.054945054945055,0.3023255813953488,0
899,63.0,Premium,Clothing,Net Banking,2492.69,19.73,1392,0.3157894736842105,0.013649425287356323,0.052941176470588235,0.2631578947368421,0
900,35.0,New,Groceries,Upi,25030.6,34.09,299,0.8888888888888888,0.12040133779264214,1.2727272727272727,0.3333333333333333,0
901,25.0,Premium,Electronics,Upi,17533.97,0.68,909,1.0,0.011001100110011002,0.1737891737891738,0.1,1
902,56.0,New,Groceries,Net Banking,14470.06,4.13,412,0.21052631578947367,0.04611650485436893,0.2909090909090909,1.0,1
903,33.0,Premium,Books,Net Banking,49715.72,12.37,1281,0.17647058823529413,0.01327088212334114,0.2318181818181818,0.8823529411764706,1
904,29.0,Inactive,Sports,Credit Card,7861.94,6.02,903,0.2926829268292683,0.04540420819490587,0.04854368932038835,0.1951219512195122,0
905,19.0,Premium,Books,Upi,19327.46,26.25,902,0.25,0.004434589800443459,0.45403899721448465,1.75,0
906,48.0,New,Groceries,Debit Card,3056.95,5.5,685,0.6190476190476191,0.061313868613138686,0.3850267379679144,0.2619047619047619,0
907,21.0,Premium,Electronics,Credit Card,33191.32,16.08,912,1.0,0.0043859649122807015,0.8231292517006803,2.0,0
908,29.0,New,Groceries,Upi,15565.66,4.84,768,0.18181818181818182,0.028645833333333332,25.0,0.7727272727272727,0
909,65.0,Inactive,Furniture,Credit Card,18893.82,32.51,297,0.1282051282051282,0.13131313131313133,1.3888888888888888,0.3076923076923077,0
910,58.0,Premium,Furniture,Cash,40961.75,9.65,732,0.8095238095238095,0.05737704918032787,0.11353711790393013,0.047619047619047616,0
911,37.0,Regular,Furniture,Upi,8106.78,6.39,779,0.7446808510638298,0.06033376123234917,0.6558139534883721,0.1702127659574468,0
912,46.0,New,Electronics,Credit Card,21240.71,46.57,623,0.5483870967741935,0.04975922953451043,0.023255813953488372,0.16129032258064516,0
913,20.0,Premium,Books,Credit Card,9914.45,40.73,368,0.7111111111111111,0.12228260869565218,0.6929133858267716,0.37777777777777777,0
914,46.0,New,Furniture,Cash,19817.22,30.36,476,0.2,0.10504201680672269,0.4528301886792453,0.0,0
915,55.0,New,Groceries,Net Banking,35533.82,26.25,273,0.5151515151515151,0.12087912087912088,0.36538461538461536,0.2727272727272727,0
916,28.0,Premium,Furniture,Cash,14946.24,31.98,539,0.0625,0.029684601113172542,0.24475524475524477,0.5,0
917,70.0,New,Electronics,Credit Card,32607.95,31.63,866,1.0,0.0011547344110854503,0.4444444444444444,2.0,1
918,57.0,Regular,Electronics,Debit Card,40888.15,41.2,62,0.2682926829268293,0.6612903225806451,1.663716814159292,0.1951219512195122,0
919,52.0,Premium,Sports,Net Banking,34561.71,47.28,452,0.7916666666666666,0.10619469026548672,1.2196969696969697,0.4166666666666667,0
920,70.0,Regular,Groceries,Upi,10593.97,31.49,784,0.3888888888888889,0.02295918367346939,0.19704433497536947,0.7777777777777778,1
921,27.0,Premium,Groceries,Credit Card,23239.81,40.78,1356,0.5833333333333334,0.008849557522123894,0.5384615384615384,1.5,0
922,36.0,Regular,Electronics,Upi,40966.21,34.37,532,0.08333333333333333,0.022556390977443608,0.18556701030927836,0.3333333333333333,0
923,47.0,Premium,Sports,Upi,7295.92,37.52,72,0.7058823529411765,0.4722222222222222,22.142857142857142,0.08823529411764706,0
924,25.0,Inactive,Electronics,Credit Card,12792.98,4.18,1651,0.0,0.005451241671714113,2.175675675675676,2.111111111111111,0
925,24.0,Regular,Books,Upi,4705.78,6.96,1010,0.41304347826086957,0.04554455445544554,0.3944636678200692,0.10869565217391304,0
926,27.0,Premium,Furniture,Debit Card,13739.1,27.18,240,0.7555555555555555,0.1875,1.0909090909090908,0.06666666666666667,0
927,44.0,Premium,Electronics,Debit Card,1688.04,21.36,1431,0.6,0.010482180293501049,1.1973684210526316,1.3333333333333333,0
928,42.0,New,Electronics,Credit Card,11613.86,47.82,768,0.625,0.010416666666666666,0.6344827586206897,0.25,0
929,23.0,Inactive,Electronics,Cash,21717.11,16.74,1437,0.16666666666666666,0.008350730688935281,1.8709677419354838,1.0833333333333333,0
930,37.0,Regular,Electronics,Credit Card,45853.6,33.09,1622,0.0,0.011097410604192354,1.3455882352941178,0.1111111111111111,0
931,59.0,Regular,Electronics,Upi,22611.42,39.84,1518,0.72,0.016469038208168644,0.07346938775510205,0.12,1
932,35.0,Premium,Groceries,Upi,9502.68,19.25,1262,0.7777777777777778,0.0071315372424722665,0.774390243902439,1.4444444444444444,0
933,44.0,Premium,Books,Net Banking,46119.44,19.16,1120,0.8095238095238095,0.0375,0.45390070921985815,0.40476190476190477,0
934,52.0,New,Electronics,Debit Card,35888.59,26.35,770,0.13157894736842105,0.04935064935064935,0.5393258426966292,0.18421052631578946,0
935,18.0,Premium,Groceries,Credit Card,23959.35,6.68,633,0.6388888888888888,0.05687203791469194,0.2807017543859649,0.3055555555555556,0
936,47.0,New,Groceries,Credit Card,10931.5,11.23,1455,0.75,0.010996563573883162,0.43661971830985913,0.25,0
937,45.0,Premium,Sports,Upi,33305.99,3.69,319,0.0,0.08150470219435736,0.13442622950819672,0.0,0
938,23.0,Premium,Electronics,Debit Card,41637.87,20.82,992,0.8918918918918919,0.037298387096774195,1.2872340425531914,0.10810810810810811,0
939,44.0,New,Books,Cash,34914.73,14.34,1568,0.047619047619047616,0.026785714285714284,0.2,0.47619047619047616,0
940,29.0,Premium,Electronics,Net Banking,41717.66,34.0,656,0.6923076923076923,0.039634146341463415,0.6094420600858369,0.3076923076923077,0
941,63.0,New,Electronics,Cash,48669.56,26.08,144,0.6666666666666666,0.125,2.9384615384615387,0.3333333333333333,0
942,32.0,Premium,Books,Upi,48811.38,30.25,1366,0.625,0.03513909224011713,4.45,0.2916666666666667,0
943,59.0,New,Electronics,Credit Card,40265.29,32.33,772,0.0,0.0051813471502590676,0.7,0.75,0
944,56.0,Premium,Clothing,Debit Card,8556.64,5.32,1159,0.47368421052631576,0.01639344262295082,1.4036697247706422,0.0,0
945,44.0,Regular,Clothing,Upi,48844.83,28.24,220,0.0,0.02727272727272727,0.4290657439446367,0.16666666666666666,0
946,37.0,Regular,Books,Credit Card,47957.58,25.01,1469,0.5789473684210527,0.012933968686181076,1.191358024691358,0.631578947368421,0
947,61.0,Regular,Groceries,Net Banking,25427.13,25.11,1230,0.5,0.03902439024390244,0.09090909090909091,0.375,0
948,20.0,Premium,Electronics,Cash,23423.76,44.26,1369,0.29545454545454547,0.03214024835646457,3.8333333333333335,0.1590909090909091,0
949,27.0,New,Furniture,Debit Card,30632.58,26.16,767,0.44680851063829785,0.061277705345501955,0.6571428571428571,0.0851063829787234,0
950,57.0,Premium,Sports,Cash,34302.24,11.96,1315,0.18,0.03802281368821293,0.4984025559105431,0.04,0
951,49.0,Premium,Electronics,Upi,43587.65,27.36,377,0.58,0.13262599469496023,2.8444444444444446,0.06,0
952,36.0,Premium,Clothing,Net Banking,18484.75,4.46,554,0.43243243243243246,0.06678700361010831,1.9782608695652173,0.3783783783783784,0
953,66.0,Inactive,Electronics,Cash,48598.19,24.41,1423,0.75,0.005621925509486999,0.39572192513368987,1.5,1
954,26.0,Regular,Furniture,Debit Card,47626.23,18.68,1823,0.7,0.021941854086670324,0.3028571428571429,0.4,0
955,61.0,Inactive,Sports,Debit Card,37181.61,12.24,799,0.0,0.0050062578222778474,0.010416666666666666,1.0,1
956,28.0,New,Books,Net Banking,11541.04,43.71,1345,0.6,0.0037174721189591076,0.06997084548104957,2.2,1
957,52.0,Premium,Electronics,Upi,36723.02,45.87,703,0.25,0.017069701280227598,0.9656862745098039,1.0833333333333333,0
958,22.0,Regular,Furniture,Net Banking,11025.44,37.06,348,0.0625,0.09195402298850575,1.2203389830508475,0.4375,0
959,48.0,Inactive,Clothing,Net Banking,28626.23,49.39,467,0.6190476190476191,0.044967880085653104,0.08205128205128205,0.5238095238095238,1
960,21.0,Premium,Books,Debit Card,21434.56,12.6,859,0.09090909090909091,0.051222351571594875,0.24175824175824176,0.09090909090909091,0
961,23.0,New,Books,Upi,26476.51,33.48,730,0.07407407407407407,0.036986301369863014,0.3609022556390977,0.037037037037037035,0
962,66.0,Premium,Clothing,Upi,47126.11,24.08,756,0.9565217391304348,0.03042328042328042,0.6436363636363637,0.21739130434782608,0
963,62.0,New,Books,Upi,28264.97,44.69,1390,0.0,0.0007194244604316547,0.19607843137254902,18.0,0
964,70.0,Premium,Electronics,Net Banking,46724.06,24.97,1509,0.26666666666666666,0.019880715705765408,0.18404907975460122,0.43333333333333335,0
965,18.0,Premium,Sports,Net Banking,32126.36,28.92,1615,0.4482758620689655,0.017956656346749224,2.9473684210526314,0.20689655172413793,0
966,28.0,Regular,Groceries,Upi,47642.66,48.59,63,0.9285714285714286,0.2222222222222222,0.013513513513513514,0.7857142857142857,1
967,37.0,New,Books,Upi,35116.2,32.45,1726,0.625,0.004634994206257242,0.452991452991453,1.625,0
968,52.0,New,Books,Cash,6112.31,8.79,363,0.7727272727272727,0.06060606060606061,0.43636363636363634,0.22727272727272727,1
969,52.0,New,Clothing,Credit Card,34583.26,21.87,1680,0.13953488372093023,0.025595238095238095,1.2328767123287672,0.4418604651162791,0
970,24.0,Inactive,Electronics,Net Banking,46658.59,5.18,1060,1.0,0.03773584905660377,0.4375,0.075,0
971,55.0,Inactive,Clothing,Net Banking,10987.62,38.84,284,0.2222222222222222,0.09507042253521127,0.3462897526501767,0.1111111111111111,0
972,40.0,New,Books,Debit Card,35339.83,37.06,578,0.7619047619047619,0.0726643598615917,24.0,0.16666666666666666,0
973,60.0,Regular,Books,Credit Card,33828.39,0.21,1648,0.0,0.016383495145631068,0.04225352112676056,0.0,0
974,41.0,Inactive,Groceries,Debit Card,8935.33,28.61,1292,0.5454545454545454,0.017027863777089782,0.28054298642533937,0.7727272727272727,1
975,59.0,Premium,Books,Upi,21740.57,46.97,1089,0.6756756756756757,0.03397612488521579,0.935,0.13513513513513514,0
976,28.0,Regular,Electronics,Debit Card,40158.01,25.21,1744,0.8695652173913043,0.026376146788990827,0.4567901234567901,0.2608695652173913,0
977,53.0,Regular,Clothing,Credit Card,5116.64,21.87,1295,0.16666666666666666,0.004633204633204633,0.6149068322981367,3.0,0
978,63.0,Premium,Furniture,Upi,1751.85,36.71,412,0.96,0.06067961165048544,0.6995708154506438,0.8,0
979,33.0,Regular,Clothing,Debit Card,42102.61,36.32,199,0.08571428571428572,0.17587939698492464,1.0206185567010309,0.22857142857142856,0
980,27.0,Inactive,Furniture,Debit Card,5991.11,46.36,399,0.5714285714285714,0.017543859649122806,0.4444444444444444,0.5714285714285714,0
981,23.0,New,Books,Credit Card,45679.6,10.4,1026,0.5416666666666666,0.023391812865497075,2.423076923076923,0.0,0
982,58.0,Regular,Sports,Credit Card,19075.09,15.68,395,0.3333333333333333,0.06835443037974684,0.18181818181818182,0.18518518518518517,0
983,60.0,Inactive,Furniture,Credit Card,6301.75,17.14,1098,0.0,0.00273224043715847,0.6966292134831461,6.333333333333333,0
984,65.0,Premium,Clothing,Upi,1962.98,1.15,265,0.3333333333333333,0.1471698113207547,0.7414448669201521,0.10256410256410256,0
985,31.0,Regular,Electronics,Debit Card,4630.42,34.58,218,1.0,0.06880733944954129,1.0615384615384615,0.5333333333333333,0
986,40.0,Inactive,Clothing,Credit Card,37387.13,24.79,435,0.26666666666666666,0.06896551724137931,0.3916349809885932,0.2,0
987,61.0,New,Electronics,Net Banking,39761.08,29.38,897,0.7105263157894737,0.042363433667781496,0.6235294117647059,0.39473684210526316,0
988,56.0,Regular,Furniture,Net Banking,30561.13,21.47,372,0.14285714285714285,0.01881720430107527,0.3127147766323024,1.5714285714285714,1
989,20.0,Regular,Furniture,Credit Card,15026.94,41.33,264,0.4444444444444444,0.10227272727272728,0.4108761329305136,0.4074074074074074,0
990,29.0,New,Books,Upi,18208.35,3.63,280,0.16666666666666666,0.04285714285714286,0.28486646884273,0.9166666666666666,1
991,18.0,Premium,Sports,Upi,11081.74,28.37,610,0.09090909090909091,0.036065573770491806,0.36363636363636365,0.7727272727272727,0
992,56.0,New,Clothing,Cash,28267.46,35.81,1578,0.8571428571428571,0.004435994930291508,0.05813953488372093,2.5714285714285716,1
993,45.0,Regular,Clothing,Credit Card,2958.16,24.7,957,0.07692307692307693,0.013584117032392894,2.9583333333333335,1.0,0
994,28.0,Inactive,Groceries,Debit Card,29032.48,14.25,298,0.875,0.053691275167785234,0.4484848484848485,0.0,0
995,43.0,New,Furniture,Debit Card,17200.8,0.81,679,0.6666666666666666,0.004418262150220913,0.1037344398340249,4.333333333333333,1
996,66.0,New,Electronics,Net Banking,38843.37,24.69,1768,0.8055555555555556,0.020361990950226245,4.04,0.25,0
997,59.0,Regular,Furniture,Upi,1949.77,2.39,493,0.7142857142857143,0.014198782961460446,6.0,0.42857142857142855,0
998,28.0,Regular,Sports,Credit Card,40899.31,26.88,256,0.3333333333333333,0.09375,59.0,0.041666666666666664,0
999,21.0,Premium,Clothing,Cash,34552.12,39.58,973,0.18181818181818182,0.022610483042137718,0.358974358974359,0.22727272727272727,1
1000,25.0,Regular,Books,Credit Card,37775.22,44.39,1098,1.0,0.009107468123861567,0.7735849056603774,1.4,0
1001,51.0,Inactive,Groceries,Debit Card,24760.14,14.03,1486,0.37209302325581395,0.028936742934051143,0.23387096774193547,0.046511627906976744,0
1002,23.0,New,Books,Net Banking,33144.3,36.76,153,0.125,0.10457516339869281,1.679245283018868,0.125,0
1003,44.0,Inactive,Clothing,Cash,41016.32,9.4,1589,0.8666666666666667,0.018879798615481436,1.6296296296296295,0.2,0
1004,51.0,Regular,Books,Upi,35571.36,32.76,819,0.35,0.02442002442002442,0.10810810810810811,0.2,1
1005,46.0,Regular,Books,Cash,9803.7,13.89,239,0.6923076923076923,0.1087866108786611,2.070588235294118,0.34615384615384615,0
1006,27.0,Premium,Sports,Cash,12407.84,44.7,1117,0.875,0.007162041181736795,0.71875,0.0,0
1007,46.0,Regular,Electronics,Net Banking,4661.3,21.57,713,0.75,0.05049088359046283,1.3076923076923077,0.4444444444444444,0
1008,21.0,Regular,Groceries,Upi,2932.15,19.13,391,0.42857142857142855,0.017902813299232736,0.2304147465437788,1.2857142857142858,1
1009,56.0,New,Furniture,Debit Card,26171.61,5.46,265,0.21875,0.12075471698113208,6.384615384615385,0.21875,0
1010,21.0,Inactive,Clothing,Upi,3759.45,5.05,237,0.75,0.06751054852320675,1.3706896551724137,0.75,0
1011,32.0,New,Clothing,Credit Card,39393.52,17.38,223,0.36363636363636365,0.04932735426008968,1.222972972972973,1.7272727272727273,0
1012,29.0,Inactive,Groceries,Credit Card,15613.55,45.33,371,0.8958333333333334,0.1293800539083558,0.35772357723577236,0.20833333333333334,0
1013,29.0,New,Electronics,Credit Card,33468.55,21.4,1421,0.0,0.0007037297677691766,4.181818181818182,8.0,0
1014,66.0,Inactive,Groceries,Credit Card,29366.36,24.42,1191,0.06451612903225806,0.026028547439126783,0.952755905511811,0.0967741935483871,0
1015,61.0,Regular,Furniture,Net Banking,8781.58,7.33,1034,0.6363636363636364,0.031914893617021274,0.5306122448979592,0.2727272727272727,0
1016,65.0,New,Clothing,Net Banking,24581.42,18.21,1616,0.4883720930232558,0.026608910891089108,13.0,0.20930232558139536,0
1017,60.0,Premium,Clothing,Credit Card,26205.79,31.99,761,0.9545454545454546,0.05781865965834428,1.394736842105263,0.1590909090909091,0
1018,49.0,Regular,Furniture,Upi,34942.4,21.54,1338,0.25,0.03587443946188341,1.8018867924528301,0.041666666666666664,0
1019,24.0,Inactive,Sports,Upi,45011.46,22.46,830,0.6285714285714286,0.04216867469879518,0.16666666666666666,0.22857142857142856,0
1020,55.0,Regular,Clothing,Net Banking,2534.45,26.0,1190,0.46153846153846156,0.010924369747899159,0.8920454545454546,0.23076923076923078,0
1021,68.0,Regular,Electronics,Cash,25545.48,34.28,1173,1.0,0.0008525149190110827,0.7322175732217573,4.0,0
1022,60.0,Regular,Groceries,Cash,3698.52,14.74,282,0.47368421052631576,0.0673758865248227,0.04721030042918455,0.3157894736842105,1
1023,21.0,Regular,Electronics,Debit Card,25545.48,41.71,1638,0.39285714285714285,0.017094017094017096,2.5,0.14285714285714285,0
